Date,BRL=X,ITUB4.SA,PETR4.SA,VALE3.SA,^BVSP
2023-02-08,5.2093000411987305,24.140518188476562,18.22736930847168,77.05513000488281,109882.0
2023-02-09,5.19950008392334,23.54109001159668,18.143402099609375,76.76852416992188,107783.0
2023-02-10,5.2895002365112305,23.432104110717773,18.6961727142334,75.3875732421875,108150.0
2023-02-13,5.213482856750488,24.258583068847656,18.75214958190918,75.30939483642578,108846.0
2023-02-14,5.158400058746338,23.958871841430664,18.682180404663086,75.64813232421875,107659.0
2023-02-15,5.191500186920166,24.313077926635742,18.710166931152344,77.29830932617188,109442.0
2023-02-16,5.2179999351501465,24.494728088378906,18.78713607788086,77.46334075927734,109905.0
2023-02-17,5.216800212860107,24.41298484802246,18.500255584716797,76.45584869384766,109303.0
2023-02-20,5.165168762207031,,,,
2023-02-21,5.1666998863220215,,,,
2023-02-22,5.166500091552734,23.958871841430664,18.02445411682129,75.87393188476562,107152.0
2023-02-23,5.151199817657471,24.049694061279297,18.57722282409668,75.51783752441406,107720.0
2023-02-24,5.136199951171875,23.314037322998047,18.122413635253906,73.85897827148438,105873.0
2023-02-27,5.207799911499023,23.01432228088379,18.29734230041504,73.85897827148438,105711.0
2023-02-28,5.199699878692627,23.0960636138916,17.66060447692871,74.10216522216797,104932.0
2023-03-01,5.235899925231934,22.721302032470703,17.70258903503418,77.47201538085938,104385.0
2023-03-02,5.178299903869629,21.976041793823242,17.240781784057617,77.29830932617188,103326.0
2023-03-03,5.1996002197265625,22.003305435180664,17.982471466064453,77.55887603759766,103866.0
2023-03-06,5.194399833679199,22.503175735473633,18.164396286010742,74.82303619384766,104700.0
2023-03-07,5.152200222015381,22.566791534423828,17.562646865844727,74.11083984375,104228.0
2023-03-08,5.190000057220459,22.848533630371094,17.78655433654785,74.78829193115234,106540.0
2023-03-09,5.144400119781494,22.412288665771484,17.709585189819336,73.8068618774414,105071.0
2023-03-10,5.163700103759766,21.87606430053711,17.478683471679688,73.56367492675781,103618.0
2023-03-13,5.21560001373291,21.612499237060547,16.925914764404297,73.86766815185547,103121.0
2023-03-14,5.245699882507324,21.539791107177734,16.62504005432129,74.54014587402344,102932.0
2023-03-15,5.251699924468994,21.485261917114258,16.33116340637207,72.29452514648438,102675.0
2023-03-16,5.287099838256836,21.8397159576416,16.27518653869629,72.56080627441406,103435.0
2023-03-17,5.229599952697754,21.21260643005371,16.450115203857422,73.43064880371094,101982.0
2023-03-20,5.2778000831604,21.26713752746582,16.04428482055664,74.03421783447266,100923.0
2023-03-21,5.2357001304626465,21.703388214111328,16.373146057128906,73.41289520263672,100998.0
2023-03-22,5.240900039672852,21.576141357421875,16.324167251586914,72.49868774414062,100221.0
2023-03-23,5.236100196838379,21.039918899536133,15.953322410583496,70.63472747802734,97926.0
2023-03-24,5.2967000007629395,21.345111846923828,15.946325302124023,69.82701873779297,98829.0
2023-03-27,5.245100021362305,21.71281623840332,16.21921157836914,69.71163177490234,99670.0
2023-03-28,5.1971001625061035,21.813934326171875,16.50609016418457,70.4483413696289,101185.0
2023-03-29,5.164400100708008,22.025360107421875,16.722999572753906,71.46019744873047,101793.0
2023-03-30,5.134200096130371,22.6320743560791,16.7719783782959,72.62293243408203,103713.0
2023-03-31,5.092700004577637,22.742382049560547,16.408130645751953,71.2649154663086,101882.0
2023-04-03,5.062300205230713,22.10548210144043,17.135826110839844,71.28267669677734,101506.0
2023-04-04,5.0630998611450195,22.547040939331055,16.981891632080078,69.26782989501953,101869.0
2023-04-05,5.070700168609619,22.528640747070312,17.03786849975586,68.24710845947266,100978.0
2023-04-06,5.033199787139893,22.455045700073242,16.79296875,68.12284851074219,100822.0
2023-04-07,5.058300018310547,,,,
2023-04-10,5.0543999671936035,22.6942195892334,17.149818420410156,69.43648529052734,101847.0
2023-04-11,5.065299987792969,23.43015480041504,17.954483032226562,73.10224914550781,106214.0
2023-04-12,5.004000186920166,23.586538314819336,18.08742904663086,71.54006958007812,106890.0
2023-04-13,4.916900157928467,23.586538314819336,18.2133731842041,70.57260131835938,106458.0
2023-04-14,4.926700115203857,23.926912307739258,18.40229606628418,69.95127868652344,106279.0
2023-04-17,4.908699989318848,23.880908966064453,18.68917465209961,69.116943359375,106016.0
2023-04-18,4.939799785614014,23.862510681152344,19.16497802734375,69.71163177490234,106163.0
2023-04-19,4.984300136566162,23.485347747802734,18.54923439025879,67.67904663085938,103913.0
2023-04-20,5.0742998123168945,23.54974365234375,18.675180435180664,66.26777648925781,104367.0
2023-04-21,5.047699928283691,,,,
2023-04-24,5.047900199890137,23.338165283203125,19.032033920288086,63.87126922607422,103947.0
2023-04-25,5.033400058746338,23.54974365234375,18.955062866210938,62.13157653808594,103220.0
2023-04-26,5.053100109100342,23.310569763183594,18.717164993286133,62.3712272644043,102312.0
2023-04-27,5.043000221252441,23.724529266357422,18.262353897094727,63.693748474121094,102923.0
2023-04-28,4.976200103759766,23.844114303588867,18.680227279663086,64.26180267333984,104432.0
2023-05-01,4.986000061035156,,,,
2023-05-02,4.9878997802734375,22.921411514282227,17.92355728149414,61.72328567504883,101927.0
2023-05-03,5.038400173187256,22.884592056274414,17.860502243041992,61.243988037109375,101797.0
2023-05-04,4.9944000244140625,23.06869888305664,18.144254684448242,59.34453201293945,102174.0
